0000485	Burger Heaven	100 178 059 231 008 042 106 074 204 051 163
0000486	Miracle Grill	250 184 191 192 063 005 222 075 205 053 166
0000487	Anarchy Cafe	184 197 242 004 132 057 071 068 078 208 056 170
0000488	A Pasta Place	136 125 075 205 052 165
0000489	Atomic Wings	184 007 017 075 203 051 163
0000490	Trois Jean	193 059 231 092 075 205 053 168
0000491	The Road House	004 132 125 182 075 204 051 164
0000492	PATSY'S PIZZA (Bklyn)	077 205 052 164
0000493	Rolf's	250 193 197 098 075 205 053 166
0000494	Stephanie's	057 071 008 074 205 052 167
0000495	Lucy's Retired Surfers	184 004 132 142 234 074 204 052 164
0000496	Buono Tavola	057 071 125 078 208 056 170
0000497	Pho Pasteur Vietnam	197 242 246 075 204 051 163
0000498	Man Ray	057 071 005 075 204 053 166
0000499	Vittorio Cucina	136 063 248 025 125 075 205 053 167
0000500	Giambelli	196 229 229 125 075 205 053 168
0000501	Fresch	242 005 140 078 208 056 170
0000502	Mesa de Espana	057 071 223 075 205 052 166
0000503	Roettelle A.G.	193 063 057 071 025 092 098 125 227 075 205 053 167
0000504	Ten Kai	136 128 076 205 052 167
0000505	Jour et Nuit	193 102 063 092 075 204 053 167
0000506	La Boheme	137 253 092 075 205 053 167
0000507	Windows on India	242 117 078 208 056 170
0000508	Hunan Fifth Ave.	242 039 075 205 052 165
0000509	Eighteenth & Eighth	156 229 042 061 068 075 204 052 164
0000510	Primola	250 193 125 076 205 053 168
0000511	China Fun	242 004 132 039 075 204 051 164
0000512	IL MULINO	253 099 189 114 097 125 077 206 053 169
0000513	Ballato's                             	229 125 075 205 052 166
0000514	Tango	128 075 205 052 167
0000515	Golden Unicorn	191 192 039 060 076 204 052 165
0000516	New Viet Huong	136 242 246 076 204 051 164
0000517	Il Vagabondo	125 074 204 052 166
0000518	Old Town Bar	178 184 194 191 192 010 008 106 074 204 053 164
0000519	LA RESERVE	253 099 198 196 193 189 191 192 097 091 076 206 054 169
0000520	La Petite Ferme	063 092 075 205 053 168
0000521	Vucciria	253 250 200 125 075 205 053 167
0000522	Uskudar	229 140 239 075 205 052 166
0000523	Thailand Restaurant	253 250 248 059 231 235 076 205 051 164
0000524	The Leopard	193 193 045 091 076 206 054 168
0000525	Barnes & Noble Cafe	100 253 086 184 242 043 176 078 208 056 170
0000526	Time Cafe	253 193 191 192 063 004 132 224 005 075 204 053 166
0000527	San Pietro	025 125 076 205 053 169
0000528	Isabella's	250 184 004 132 224 125 140 075 204 053 166
0000529	Houlihan's	007 008 078 208 056 170
0000530	The Algonquin Hotel	113 178 198 196 193 190 191 192 008 045 074 205 053 167
0000531	Girafe	193 125 076 206 053 168
0000532	Ahnell	242 125 075 204 054 167
0000533	Jim McMullen	100 253 086 250 198 194 191 192 059 231 224 008 075 205 053 167
0000534	La Mirabelle	100 040 059 231 229 092 075 206 053 167
0000535	Raoul's	200 191 192 063 004 132 114 092 076 205 053 168
0000536	Cantina	086 178 142 234 074 204 051 165
0000537	White Horse Tavern	178 184 194 010 106 074 204 052 164
0000538	Copeland's	250 136 197 057 071 001 007 106 220 217 076 205 053 166
0000539	Volare	125 075 205 052 166
0000540	MARK'S	250 200 193 040 224 045 076 206 054 169
0000541	Caffe Rosso	200 125 075 205 053 166
0000542	103 NYC	184 075 204 052 166
0000543	Canyon Road	184 191 192 222 075 204 053 166
0000544	Kinoko	229 128 075 204 052 166
0000545	Ecco-La	025 125 075 204 052 165
0000546	Hunan Balcony	086 063 004 132 229 039 075 204 052 164
0000547	Harley Davidson Cafe	100 086 184 102 242 114 153 083 007 104 078 208 056 170
0000548	Chantal Cafe	092 075 205 053 167
0000549	Il Giglio	125 076 205 053 168
0000550	Kurumazushi	136 059 231 128 076 205 052 167
0000551	Telephone Bar & Grill	178 194 004 132 248 068 070 074 204 052 165
0000552	Westway Diner	253 004 132 083 008 042 061 078 208 056 170
0000553	Menchanko-tei	059 231 128 075 204 052 164
0000554	Russian Samovar	250 193 190 191 192 057 071 001 202 075 205 053 167
0000555	McSorley's Old Ale House	184 194 010 197 008 106 078 208 056 170
0000556	Minetta Tavern	010 125 075 205 052 167
0000557	ONE IF BY LAND, TIBS	099 200 196 191 192 010 004 132 248 057 071 045 076 206 055 169
0000558	The Cloister Cafe	063 248 043 092 125 073 204 053 164
0000559	Triple Eight Palace	229 001 039 075 204 052 165
0000560	Petes' Place	083 229 106 074 204 052 164
0000561	Bora	125 076 206 052 167
0000562	5 & 10 No Exaggeration	191 192 057 071 068 074 205 053 166
0000563	Fino	125 076 205 053 167
0000564	Omen	128 076 205 053 167
0000565	Po	250 198 193 242 125 140 212 078 208 056 170
0000566	Zucchero	125 075 204 052 165
0000567	Zig Zag	194 083 008 078 208 056 170
0000568	Rosemarie's	198 193 191 192 059 231 125 076 206 053 168
0000569	Valone's	253 250 178 125 074 204 052 165
0000570	Valone's	253 250 178 125 074 204 052 165
0000571	Pete's Tavern	178 194 063 010 004 132 229 008 106 074 204 052 165
0000572	Marumi	136 242 128 076 205 053 164
0000573	Trastevere 83	125 076 205 053 168
0000574	Ossie's Table	057 071 129 212 075 204 052 166
0000575	POST HOUSE	080 099 250 198 040 008 225 076 205 053 169
0000576	Shinwa (93)	198 193 059 231 001 128 076 205 053 167
0000577	Mary Ann's	086 250 142 234 075 204 052 164
0000578	Inagiku	198 196 040 128 076 205 053 168
0000579	Rosolio	253 125 075 205 053 167
0000580	Edward Moran Bar & Grill	178 184 194 063 008 104 106 074 204 052 165
0000581	Positano	153 059 231 125 075 205 053 167
0000582	Quatorze Bis	253 250 193 092 075 205 053 168
0000583	Indies	057 071 034 075 204 053 166
0000584	Mr. Fuji's Tropicana	178 184 191 192 197 057 071 005 034 039 128 074 204 052 166
0000585	The Palm Court	100 198 010 040 057 071 043 141 008 045 075 205 054 167
0000586	One Hudson Cafe	193 097 045 075 205 053 167
0000587	Ararat Russe	013 202 078 208 056 170
0000588	Hudson Grill	242 057 071 025 005 068 075 205 053 166
0000589	Caffe Vivaldi	200 063 043 224 176 075 204 053 163
0000590	Fagiolini	125 075 204 052 165
0000591	Telly's Taverna	136 063 197 103 076 205 052 165
0000592	Cite Grille	100 193 092 075 205 053 167
0000593	20 Mott Street	004 132 039 060 075 204 051 165
0000594	Via Oretto	242 059 231 125 076 206 052 166
0000595	La Spaghetteria	004 132 057 071 125 075 205 053 165
0000596	Sirabella's	125 075 205 052 167
0000597	Chez Josephine	200 190 057 071 092 075 205 053 167
0000598	Victor's Cafe	190 191 192 004 132 057 071 034 048 075 205 052 167
0000599	Al Bustan	134 143 078 208 056 170
0000600	Supreme Macaroni Co.	125 074 204 052 165
0000601	BOS	242 083 039 152 078 208 056 170
0000602	Marti	242 078 208 056 170
0000603	Quartiere	004 132 125 075 204 053 166
0000604	McFeely's AmericanBistro	194 025 008 074 205 052 166
0000605	Pongsri Thai Restaurant	235 075 205 052 165
0000606	La Metairie	253 250 200 004 132 092 076 205 054 168
0000607	Mortimer's	253 250 178 196 191 192 008 074 204 052 167
0000608	Bangkok House	059 231 235 076 205 052 165
0000609	Tripoli	004 132 057 071 134 143 075 204 052 165
0000610	Christine's	083 141 229 042 186 075 204 051 164
0000611	Contrapunto	125 075 204 052 166
0000612	Stella del Mare	193 248 057 071 125 140 212 076 205 053 168
0000613	Passports	004 132 057 071 229 142 234 074 205 053 165
0000614	Pembroke Room	191 192 040 008 075 205 054 167
0000615	Villa Mosconi	229 125 075 205 052 166
0000616	Russell's American Grill	198 196 040 083 008 074 205 053 167
0000617	Cafe de Bruxelles	250 018 075 205 053 167
0000618	The Grange Hall	250 114 111 025 007 075 205 053 166
0000619	Le Pistou	193 092 076 205 053 168
0000620	Gage & Tollner	100 253 193 189 010 059 231 224 229 229 007 212 220 217 076 205 054 167
0000621	Roumeli Taverna	197 004 132 097 001 103 075 204 052 165
0000622	TriBeCa Grill	253 099 184 193 102 114 153 224 025 005 104 076 205 053 168
0000623	Cucina & Co.	100 193 111 059 231 125 140 074 204 052 165
0000624	Mezzanine Restaurant	184 102 004 132 111 005 075 205 054 167
0000625	Pierre's	057 071 092 075 205 053 167
0000626	India Pavilion	117 075 204 052 165
0000627	Take-Sushi	128 075 205 052 167
0000628	Avenue A	004 132 128 078 208 056 170
0000629	Mackinac Bar & Grill	063 004 132 248 008 104 075 205 053 166
0000630	Home	250 196 063 242 083 025 007 075 205 053 167
0000631	Lipstick Cafe	191 192 083 156 068 075 204 052 164
0000632	Gino	125 075 205 052 167
0000633	Mamma Leone's	100 178 040 057 071 125 073 204 052 167
0000634	Asti	178 010 125 074 205 052 167
0000635	Carosello	136 125 075 205 053 167
0000636	Marylou's	250 200 193 004 132 248 045 212 075 205 053 167
0000637	Paradis Barcelona	063 140 223 075 205 053 168
0000638	La Chandelle	140 075 205 052 165
0000639	Universal Grill	005 104 075 205 052 166
0000640	Mughlai	193 063 059 231 117 074 204 052 166
0000641	La Mediterranee	193 229 092 078 208 056 170
0000642	Grappino	125 075 205 053 167
0000643	Prix Fixe	253 099 193 025 005 075 205 053 167
0000644	Park Bistro	097 001 092 076 205 053 168
0000645	Patzo	063 125 074 204 052 165
0000646	Adrienne	198 196 193 040 005 045 076 206 054 168
0000647	Hamburger Harry's	100 086 083 106 142 234 078 208 056 170
0000648	Chin Chin	099 191 192 059 231 025 039 076 205 053 167
0000649	Peacock Alley	193 010 040 091 075 206 054 168
0000650	Basta Pasta	214 253 083 125 075 205 053 166
0000651	Silk Road Palace	039 075 205 051 164
0000652	Bangkok Cuisine	235 075 205 052 165
0000653	PARK AVENUE CAFE	026 080 099 250 189 102 114 153 224 025 005 076 206 054 169
0000654	Le Taxi	253 253 184 198 102 242 114 092 078 208 056 170
0000655	ARCADIA	099 200 193 190 191 192 111 025 005 076 206 054 169
0000656	Embers	100 225 076 205 052 166
0000657	Cornelia Street Cafe	075 205 053 165
0000658	Brunetta's	242 125 075 205 052 164
0000659	Nanni's	125 076 205 052 168
0000660	Vincent's	010 125 075 205 052 165
0000661	Five Oaks	242 057 071 008 030 047 074 205 052 167
0000662	Dallas BBQ	100 086 250 178 004 132 017 106 222 074 204 051 163
0000663	Lanza Restaurant	198 193 063 125 078 208 056 170
0000664	Apple Restaurant	242 043 243 075 204 052 164
0000665	Coconut Grill	086 184 063 224 005 008 104 074 204 052 165
0000666	The Ballroom	193 191 192 004 132 059 231 057 071 025 223 075 205 053 167
0000667	Cinquanta (aka 50)	193 125 075 205 052 167
0000668	Jerry's	086 224 008 042 075 204 052 166
0000669	Great American Health Bar	074 203 051 163
0000670	Michael's	080 250 190 191 192 111 059 231 224 156 025 005 031 076 205 054 168
0000671	Harry Cipriani	250 193 040 125 076 206 054 169
0000672	LES CELEBRITES	099 198 200 196 191 192 040 097 091 077 207 055 169
0000673	Bill's Gay 90's	074 204 052 166
0000674	Mingala Burmese	022 075 204 052 165
0000675	Empire Szechuan	100 086 004 132 039 060 075 204 051 164
0000676	Ipanema	184 197 242 020 218 078 208 056 170
0000677	Ponticello	136 125 076 206 053 167
0000678	Duane Park Cafe	250 198 005 125 076 205 053 167
0000679	Est Est Est	125 075 205 053 167
0000680	Harbour Lights	100 200 063 004 132 111 248 045 212 075 205 054 167
0000681	Pappardella	063 125 075 204 052 166
0000682	Baraonda	063 242 004 132 114 125 075 204 053 167
0000683	Triplet's Roumanian	193 057 071 129 075 205 052 167
0000684	Dolcetto	063 242 125 078 208 056 170
0000685	Paola's	125 076 206 053 168
0000686	Piccolino	100 125 075 205 052 165
0000687	Sotto Cinque	086 063 125 074 204 051 163
0000688	Elaine's	178 004 132 125 074 204 052 167
0000689	French Roast Cafe	242 043 092 074 204 053 164
0000690	Broome Street Bar	074 204 052 164
0000691	Rusty Staub's on Fifth	059 231 225 075 205 052 167
0000692	Trattoria Siciliana	250 125 078 208 056 170
0000693	Istanbul Cuisine	001 140 239 078 208 056 170
0000694	Il Vigneto	242 125 078 208 056 170
0000695	Symphony Cafe	250 193 190 191 192 063 224 005 075 205 053 167
0000696	Itcho	136 128 076 205 052 166
0000697	Osso Buco	250 125 075 205 052 166
0000698	Hunan Garden	039 075 204 051 164
0000699	Soup Burg	008 042 106 074 204 051 163
0000700	Supper Club	191 192 004 132 057 071 045 074 204 054 168
0000701	Chelsea Grill	194 242 004 132 030 047 104 106 075 205 053 165
0000702	MITALI EAST                           	197 059 231 117 075 205 052 165
0000703	Chelsea Central	250 194 224 005 075 205 053 167
0000704	Stellina	125 075 204 052 166
0000705	Perk's Fine Cuisine	250 136 193 191 192 197 057 071 224 007 220 217 075 205 053 166
0000706	Raoul's on Varick	075 205 053 167
0000707	Tina's	039 075 204 052 165
0000708	Levana	080 253 193 005 129 075 205 053 168
0000709	Tommy Tang's	059 231 235 076 205 053 167
0000710	Elias Corner	197 103 212 076 205 051 165
0000711	Knickerbocker	250 194 004 132 059 231 057 071 008 225 075 205 053 166
0000712	El Faro	004 132 229 223 075 205 051 166
0000713	Bubby's	086 184 224 229 007 068 220 217 075 204 051 164
0000714	Il Ponte	136 125 075 205 053 167
0000715	New Deal	193 063 097 248 007 075 205 053 167
0000716	Paris Commune	248 092 075 205 053 166
0000717	Mr. Tang	004 132 039 060 075 205 053 165
0000718	Cite	080 193 190 191 192 153 059 231 092 225 075 205 053 168
0000719	Beijing Duck House	039 075 204 051 165
0000720	Grove	196 063 242 224 005 091 078 208 056 170
0000721	Thai Chef	059 231 235 075 204 052 166
0000722	Arturo's Pizzeria	004 132 057 071 125 182 075 204 051 163
0000723	The Water Club	250 200 193 191 192 153 248 057 071 224 005 212 075 205 054 168
0000724	RAINBOW ROOM	080 099 198 200 193 190 189 191 192 010 004 132 057 071 045 075 206 055 169
0000725	May We	250 063 140 075 205 053 168
0000726	Twigs	125 140 075 205 052 165
0000727	Landmark Tavern	250 191 192 010 248 106 120 075 205 053 166
0000728	Lamarca	125 075 204 051 164
0000729	Sambuca	125 075 205 052 165
0000730	Metropolis Cafe	191 192 063 004 132 153 057 071 224 005 075 205 054 167
0000731	Cucina & Co.                          	100 193 111 059 231 125 140 076 205 053 167
0000732	Chicken Chef	083 017 104 074 203 050 163
0000733	Rose Cafe	063 005 031 222 075 205 053 167
0000734	Canton	059 231 039 076 205 052 167
0000735	Presto's	063 125 212 074 204 052 165
0000736	Moreno	253 250 193 063 125 075 205 053 167
0000737	Chez Michallet	250 200 193 097 092 076 206 054 168
0000738	California Burrito Co.	100 253 086 250 242 083 059 231 023 230 142 234 075 204 051 163
0000739	Gingerty	229 229 235 075 204 052 165
0000740	Mayfair	250 224 008 098 074 205 052 166
0000741	Vinnie's Pizza	100 086 250 004 132 059 231 125 182 076 204 050 162
0000742	Kitchen Club	136 111 025 045 096 075 206 053 166
0000743	Frontiere	063 242 025 140 075 205 053 167
0000744	La Petite Auberge	092 075 205 053 167
0000745	Pasta Lovers	100 086 125 074 204 052 165
0000746	Iso	111 128 076 205 053 165
0000747	John's Pizzeria	100 086 059 231 182 076 204 051 163
0000748	Corrado	253 250 125 075 205 052 167
0000749	Serendipity 3	100 086 191 192 004 132 043 224 008 176 075 204 053 165
0000750	Grotta Azzurra	086 010 125 075 205 052 167
0000751	Jane Street Seafood Cafe	076 205 052 167
0000752	Silver Swan	063 008 098 075 204 052 166
0000753	Flying Fish	063 034 212 074 204 052 165
0000754	Sequoia	057 071 212 075 204 053 166
0000755	Amsterdam's	184 059 231 005 074 204 052 165
0000756	Keewah Yen	193 039 060 075 205 053 166
0000757	Ernie's	193 063 004 132 153 248 125 074 204 052 166
0000758	Cafe Word of Mouth	113 043 005 075 204 052 165
0000759	Yaffa Cafe	250 184 193 063 197 004 132 111 045 068 078 208 056 170
0000760	Rocking Horse Mexican Cafe	075 204 052 165
0000761	Lobster Box	100 197 248 008 125 212 075 204 052 167
0000762	Perretti Italian Cafe	078 208 056 170
0000763	Turkish Kitchen	250 197 242 140 239 076 205 053 166
0000764	Loui Loui	253 193 063 242 004 132 092 125 078 208 056 170
0000765	LE PERIGORD	198 196 193 097 091 076 206 054 169
0000766	Lola	250 004 132 057 071 224 007 034 212 075 205 053 167
0000767	The Coach House	198 229 007 220 217 076 205 053 168
0000768	East	229 025 128 075 204 052 165
0000769	Ottomanelli's Cafe	086 178 043 008 106 182 243 074 204 051 164
0000770	Tevere 84	125 129 075 205 053 168
0000771	Brother Jimmy's BBQ	214 100 086 178 191 192 197 059 231 017 074 204 052 164
0000772	The Box Tree	198 200 196 193 191 192 040 097 248 045 091 076 206 055 169
0000773	Ferrier	184 102 063 004 132 092 075 204 053 167
0000774	Cafe Un Deux Trois	153 092 074 204 052 167
0000775	Meriken	128 075 205 053 166
0000776	Bella Donna	229 125 075 204 051 164
0000777	Coming Or Going	100 086 059 231 156 008 125 140 075 205 052 166
0000778	Saranac	100 178 008 106 074 204 053 166
0000779	SHUN LEE PALACE	253 099 198 189 191 192 059 231 039 076 206 053 168
0000780	Bello	059 231 125 078 208 056 170
0000781	La Barca	253 229 125 075 205 053 168
0000782	Andalousia (fka Lotfe's)	197 242 143 144 078 208 056 170
0000783	Taormina	125 075 205 053 167
0000784	Hi-Life Bar and Grill	178 184 194 191 192 063 005 104 074 204 052 165
0000785	Moran's	248 008 225 074 204 052 166
0000786	Sakura of Japan	128 078 208 056 170
0000787	7th Regiment Mess	100 191 192 248 008 074 204 052 166
0000788	Cucina Stagionale	086 250 004 132 125 075 204 052 164
0000789	Azzurro	253 250 059 231 125 075 205 053 167
0000790	L'Ecole	193 091 076 205 053 167
0000791	Break for the Border	074 204 052 164
0000792	Jade Palace	136 242 039 075 204 052 165
0000793	Follonico	253 196 083 125 076 205 053 167
0000794	Da Silvano	253 063 125 075 205 053 168
0000795	Szechuan Hunan Cottage	086 039 075 205 051 164
0000796	Steak Frites	086 250 184 092 225 075 204 052 167
0000797	Tequila Sunrise(fka Tequila Willie's)	178 142 234 222 073 204 051 164
0000798	Capriccioso	125 182 075 205 052 166
0000799	Red Tulip	193 191 192 197 248 057 071 229 116 075 205 053 167
0000800	Sette MOMA	253 250 198 193 190 242 114 083 125 078 208 056 170
0000801	Bella Luna	125 075 205 053 166
0000802	Three of Cups	136 242 004 132 125 182 076 206 053 164
0000803	Vernon's Jerk Paradise	057 071 034 075 204 052 164
0000804	T.S. Ma	039 075 205 052 165
0000805	Juanita's	250 178 184 063 004 132 142 234 074 204 052 165
0000806	Cafe Crocodile	193 097 092 140 075 206 053 167
0000807	Dok Suni	197 242 130 078 208 056 170
0000808	Pellegrino	136 004 132 125 075 205 053 166
0000809	Fujiyama Mama	004 132 128 075 205 053 166
0000810	Siu Lam Kung	039 075 204 052 165
0000811	Docks Oyster Bar	253 250 193 059 231 141 212 076 205 053 167
0000812	Da Tommaso	253 125 075 205 052 167
0000813	Hosteria Fiorella	086 198 083 025 125 075 205 053 167
0000814	Luma	250 111 025 005 031 068 212 243 076 205 053 167
0000815	Vico	250 001 125 075 205 052 168
0000816	UNION SQUARE CAFE	077 206 054 168
0000817	La Primavera	193 125 075 205 053 167
0000818	Barbetta	080 198 200 196 193 190 191 192 010 097 248 057 071 125 075 205 054 168
0000819	The Captain's Table	198 212 078 208 056 170
0000820	Boulevard	026 100 178 191 192 063 004 132 224 068 074 204 052 165
0000821	Kaptain Banana	136 191 192 197 242 057 071 091 078 208 056 170
0000822	Scaletta	125 075 206 053 167
0000823	Canastel's	184 190 004 132 111 153 059 231 125 182 075 204 053 167
0000824	Oscar's	059 231 042 045 078 208 056 170
0000825	Vasata	229 049 075 205 052 167
0000826	Zinno	193 057 071 125 075 205 053 167
0000827	Country Club	191 192 004 132 057 071 005 008 125 074 204 053 167
0000828	Totonno Pizzeria Napolitano	059 231 182 076 203 050 163
0000829	Sylvia's Restaurant	100 253 250 191 192 197 059 231 057 071 224 220 217 075 205 052 165
0000830	Carlyle Dining Room	250 196 193 114 040 057 071 224 156 045 091 076 206 055 169
0000831	Ambrosia Tavern	136 242 057 071 001 103 075 205 053 166
0000832	Mme. Romaine de Lyon	198 083 057 071 091 154 075 205 052 166
0000833	Tiziano Trattoria	250 063 004 132 248 125 075 205 052 167
0000834	Cactus Cafe	242 142 234 074 204 052 164
0000835	IL NIDO	099 189 125 076 206 053 168
0000836	West End Gate	086 083 057 071 008 042 061 078 208 056 170
0000837	Au Troquet	200 191 192 092 076 206 054 168
0000838	Allegria	063 125 074 204 053 166
0000839	Hop Shing	242 039 060 075 204 051 163
0000840	Manhattan Cafe	250 193 059 231 008 225 076 205 053 168
0000841	Sala Thai	235 076 205 052 165
0000842	Mandarin Court	039 060 075 204 052 164
0000843	Cupcake Cafe	043 224 156 075 204 051 163
0000844	Cafe Tabac	178 184 102 004 132 092 074 203 052 167
0000845	Shaliga Thai Cuisine	235 076 205 052 166
0000846	Sukhothai West	235 075 205 053 166
0000847	L'Auberge du Midi	075 205 054 167
0000848	``21'' CLUB	080 253 099 198 194 189 102 191 192 114 111 097 248 083 008 106 075 205 054 169
0000849	Coastal	253 059 231 224 125 212 075 204 052 166
0000850	Seryna	196 191 192 128 076 205 054 168
0000851	ZARELA	100 250 184 191 192 059 231 057 071 025 142 234 076 205 053 167
0000852	Jai Ya Thai	250 197 059 231 235 076 204 052 165
0000853	Mazzei	250 125 076 205 053 168
0000854	Park Side	059 231 229 229 125 076 205 053 167
0000855	Lattanzi Ristorante	200 063 125 129 075 205 053 167
0000856	Lion's Head	250 194 191 192 004 132 224 008 074 204 053 165
0000857	Ludlow Street Cafe	229 074 204 052 164
0000858	Charlotte	198 193 040 111 005 075 205 053 167
0000859	The Nice Restaurant	039 060 075 204 052 165
0000860	Island Spice	250 197 034 075 205 052 165
0000861	Parma	229 125 075 205 052 167
0000862	Ruth's Chris Steak House	026 250 198 196 189 059 231 225 078 208 056 170
0000863	Diva	184 200 102 063 242 004 132 125 078 208 056 170
0000864	La Bonne Soupe	100 178 059 231 092 074 204 052 164
0000865	West Broadway Restaurant	005 076 205 053 168
0000866	Karyatis	197 057 071 103 076 205 053 166
0000867	Hunters	184 194 242 114 248 224 008 078 208 056 170
0000868	Le Boeuf a la Mode	250 193 063 092 075 205 053 168
0000869	Bukhara	026 242 117 078 208 056 170
0000870	Andiamo	253 191 192 125 075 205 053 167
0000871	Brazilian Pavilion	020 218 078 208 056 170
0000872	Pizzeria Uno	086 178 004 132 182 074 204 052 164
0000873	Hurricane Island	242 212 078 208 056 170
0000874	Little Poland	042 186 075 204 051 163
0000875	Bull & Bear	198 040 229 008 225 075 205 053 167
0000876	Chez Jacqueline	193 063 092 075 205 053 167
0000877	Mueng Thai	136 235 076 205 052 164
0000878	Hong Fat	039 075 204 051 163
0000879	Pizzapiazza	100 178 182 074 204 052 164
0000880	Triangolo	125 075 205 052 166
0000881	Chef Ho's	039 075 205 052 165
0000882	Manganaro's Hero-Boy	253 059 231 075 204 051 163
0000883	Cinema Diner	100 242 004 132 043 045 061 068 078 208 056 170
0000884	Briscola	125 078 208 056 170
0000885	La Luncheonette	092 075 205 052 167
0000886	Cleopatra's Needle	057 071 125 143 243 074 204 052 165
0000887	Churchill's	253 250 194 193 004 132 083 057 071 224 229 008 106 074 204 052 165
0000888	Kabul Cafe	242 057 071 002 143 075 205 052 165
0000889	Cafe Metairie	248 229 092 075 205 053 167
0000890	Peruvian Restaurant	180 218 075 204 051 164
0000891	La Fusta	136 012 125 218 076 205 051 165
0000892	Time & Again Restaurant	040 111 005 076 206 054 168
0000893	Pomodori	214 242 125 075 205 052 165
0000894	Merchants	004 132 248 005 074 204 053 165
0000895	Village Atelier	200 010 229 092 076 205 054 167
0000896	Le Biarritz	193 092 078 208 056 170
0000897	The Saloon	100 178 153 074 204 052 165
0000898	Passage To India	004 132 059 231 117 075 205 052 164
0000899	Chelsea Commons	250 194 191 192 063 059 231 057 071 224 008 078 208 056 170
0000900	AUREOLE	080 099 198 200 196 193 189 063 114 097 005 077 207 055 169
0000901	Louie's Westside Cafe	250 156 005 075 205 053 166
0000902	Luke's Bar and Grill	178 194 063 004 132 008 104 106 074 204 052 165
0000903	L'Auberge	063 242 092 134 078 208 056 170
0000904	Oriental Garden	136 193 242 004 132 039 060 212 076 204 052 165
0000905	Angels	191 192 125 075 204 052 164
0000906	Charley O's	178 248 008 120 073 204 052 165
0000907	Garibaldi	198 083 125 182 078 208 056 170
0000908	RAO'S	194 189 197 114 125 076 205 052 168
0000909	Lenge	059 231 128 078 208 056 170
0000910	O'Neal's	100 250 178 194 193 190 191 192 063 153 248 059 231 008 106 078 208 056 170
0000911	Gallagher's Steak House	253 250 198 190 191 192 010 008 225 075 205 052 168
0000912	Il Corallo Trattoria	184 125 182 075 204 052 165
0000913	Halcyon	198 004 132 040 057 071 025 005 076 206 054 168
0000914	Caffe Rafaella	184 063 004 132 043 125 078 208 056 170
0000915	Bombay Palace	059 231 117 075 205 052 166
0000916	American Festival Cafe	250 178 193 191 192 156 008 074 205 053 167
0000917	Ellen's Stardust Diner	100 086 059 231 057 071 043 156 141 008 061 106 078 208 056 170
0000918	La Boite en Bois	193 092 076 205 053 167
0000919	S.P.Q.R.	125 075 205 053 167
0000920	Pig Heaven	100 191 192 039 075 204 052 165
0000921	Four Winds	128 075 205 052 166
0000922	Caffe Bond!	075 205 053 167
0000923	Malaga	223 075 205 051 166
0000924	Oriental Pearl	039 060 212 075 204 051 165
0000925	Market Cafe	242 008 078 208 056 170
0000926	SIGN OF THE DOVE	099 113 250 198 200 193 190 191 192 063 248 057 071 224 005 076 206 055 169
0000927	Samplings	100 193 191 192 040 229 008 074 204 053 166
0000928	Orbit	214 184 242 004 132 005 125 078 208 056 170
0000929	Rose of India	117 075 205 052 164
0000930	Birdland	191 192 197 057 071 030 047 220 217 078 208 056 170
0000931	Madeo	198 196 102 242 001 078 208 056 170
0000932	Brighton Grill & Oyster Bar	250 193 083 059 231 224 141 005 104 075 205 052 166
0000933	Googies Italian Diner	100 086 250 184 063 242 008 061 125 078 208 056 170
0000934	Demarchelier	178 001 229 092 074 204 052 167
0000935	Le Bistrot de Maxim's	196 191 192 057 071 092 078 208 056 170
0000936	Barocco	125 075 205 053 167
0000937	oh la la	242 043 075 205 051 163
0000938	Orson's	004 132 025 005 068 075 204 052 165
0000939	Sawadee Thai Cuisine	063 235 074 204 052 164
0000940	Table d'Hte	250 193 224 005 092 076 206 053 167
0000941	Meridiana	125 075 204 053 166
0000942	Edison Cafe	040 186 074 204 051 164
0000943	Ear Inn	194 004 132 057 071 106 075 204 052 164
0000944	Tout Va Bien	190 092 075 205 052 167
0000945	Rumpelmayer's	100 178 063 040 043 008 176 074 204 053 165
0000946	Chefs & Cuisiniers Club	253 193 191 192 097 059 231 025 005 068 076 205 053 167
0000947	DANIEL (aka Restaurant Daniel)	253 099 198 196 193 189 102 242 114 040 097 091 076 206 054 169
0000948	Choshi	128 075 205 052 165
0000949	Ciccio & Tony's	184 194 193 191 192 242 004 132 125 075 205 053 166
0000950	Friend of a Farmer	100 113 250 063 248 224 156 008 075 204 053 165
0000951	Cafe Loup	193 092 075 205 053 167
0000952	La Dolce Vita	043 125 076 205 053 166
0000953	Mangia e Bevi	250 184 242 059 231 125 078 208 056 170
0000954	Elio's	102 125 076 205 053 168
0000955	Shun Lee West	253 198 059 231 039 076 205 054 167
0000956	Woo Lae Oak of Seoul	130 075 204 052 166
0000957	Arizona 206 and Cafe	250 184 193 248 057 071 025 007 222 076 205 053 167
0000958	Boca Chica	086 184 197 057 071 020 048 218 075 204 052 165
0000959	Olde Galway	194 242 045 120 078 208 056 170
0000960	TRIONFO                               	125 075 205 053 167
0000961	Ruppert's	086 250 178 184 063 004 132 008 106 074 204 052 164
0000962	Tatany	128 076 205 052 166
0000963	Florence (fka Caffe Florence)	004 132 111 005 005 125 075 205 052 167
0000964	Grifone	125 076 206 053 168
